3464,"Merlin Airways","NA","","MEI","AVALON","United States","N"
3465,"Merpati Nusantara Airlines","NA","MZ","MNA","MERPATI","Indonesia","Y"
3466,"Mesa Airlines","NA","YV","ASH","AIR SHUTTLE","United States","Y"
3467,"Mesaba Airlines","NA","XJ","MES","MESABA","United States","Y"
3468,"Meta Linhas A","NA","","MSQ","META","Brazil","N"
3469,"Meteorological Research Flight","NA","","MET","METMAN","United Kingdom","N"
3470,"Methow Aviation","NA","","MER","METHOW","United States","N"
3471,"Metro Business Aviation","NA","","MVI","","United Kingdom","N"
3472,"Metro Express","NA","","MEX","EAGLE EXPRESS","United States","N"
3473,"Metroflight","NA","","MTR","METRO","United States","N"
3474,"Metrojet","NA","","MTJ","METROJET","Hong Kong SAR of China","N"
3475,"Metropix UK","NA","","PIX","METROPIX","United Kingdom","N"
3476,"Metroplis","NA","","MPS","METRO REGIONAL","Netherlands","N"
3477,"Mex Blue","NA","","MXB","MEX BLUE","Mexico","N"
3478,"Mex-Jet","NA","","MJT","MEJETS","Mexico","N"
3479,"Mexicana de Aviaci","NA","MX","MXA","MEXICANA","Mexico","Y"
3480,"Mexico Transportes Aereos","NA","","MXT","TRANSMEX","Mexico","N"
3481,"Miami Air Charter","NA","","HUR","HURRICANE CHARTER","United States","N"
3482,"Miami Air International","NA","GL","BSK","BISCAYNE","United States","N"
3483,"Miami Valley Aviation","NA","","OWL","NIGHT OWL","United States","N"
3484,"Miapet-Avia","NA","","MPT","MIAPET","Armenia","N"
3485,"Michelin Air Services","NA","","BIB","","France","N"
3486,"Micromatter Technology Solutions","NA","","WIZ","WIZARD","United Kingdom","N"
3487,"Mid Airlines","NA","","NYL","NILE","Sudan","N"
3488,"Mid-Pacific Airlines","NA","","MPA","MID PAC","United States","N"
3489,"Midamerica Jet","NA","","MJR","MAJOR","United States","N"
3490,"Middle East Airlines","NA","ME","MEA","CEDAR JET","Lebanon","Y"
3491,"Midland Airport Services","NA","","MID","","United Kingdom","N"
3492,"Midline Air Freight","NA","","MFR","MIDLINE FREIGHT","United States","N"
3493,"Midstate Airlines","NA","","MIS","MIDSTATE","United States","N"
3494,"Midway Airlines","NA","JI","MDW","MIDWAY","United States","Y"
3495,"Midway Express","NA","","FLA","PALM","United States","N"
3496,"Midwest Air Freighters","NA","","FAX","FAIRFAX","United States","N"
3497,"Midwest Airlines","NA","YX","MEP","","United States","Y"
3498,"Midwest Airlines (Egypt)","NA","MY","MWA","","Egypt","Y"
3499,"Midwest Aviation","NA","","NIT","NIGHTTRAIN","United States","N"
3500,"Midwest Aviation Division","NA","","MWT","MIDWEST","United States","N"
3501,"Midwest Helicopters De Mexico","NA","","HTE","HELICOPTERSMEXICO","Mexico","N"
3502,"Millardair","NA","","MAB","MILLARDAIR","Canada","N"
3503,"Millen Corporation","NA","","RJM","MILLEN","United Kingdom","N"
3504,"Millennium Air","NA","","MLK","NIGERJET","Nigeria","N"
3505,"Miller Flying Services","NA","","MFS","MILLER TIME","United States","N"
3506,"Million Air","NA","","OXO","MILL AIR","United States","N"
3507,"Mimino","NA","","MIM","MIMINO","Russia","N"
3508,"Mina Airline Company","NA","","NAB","","Egypt","N"
3509,"Minair","NA","","OMR","ORMINE","Central African Republic","N"
3510,"Minebea Technologies","NA","","EBE","MINEBEA","United States","N"
3511,"Mines Air Services Zambia","NA","","MAZ","MINES","Zambia","N"
3512,"Miniliner","NA","","MNL","MINILINER","Italy","N"
3513,"Ministic Air","NA","","MNS","MINISTIC","Canada","N"
3514,"Ministry of Agriculture","NA","","WDG"," Fisheries and Food","WATCHDOG","N"
3515,"Minsk Aircraft Overhaul Plant","NA","","LIR","LISLINE","Belarus","N"
3516,"Miramichi Air Service","NA","","MIR","MIRAMICHI","Canada","N"
3517,"Miras","NA","","MIF","MIRAS","Kazakhstan","N"
3518,"Misr Overseas Airways","NA","","MOS","","Egypt","N"
3519,"Mission Aviation Fellowship","NA","","MAF","MISSI","Indonesia","N"
3520,"Missionair","NA","","MSN","MISIONAIR","Spain","N"
3521,"Missions Gouvernemtales Francaises","NA","","MRN","MARIANNE","France","N"
3522,"Mississippi State University","NA","","BDG","BULLDOG","United States","N"
3523,"Mississippi Valley Airways","NA","","MVA","VALAIR","United States","N"
3524,"Mistral Air","NA","","MSA","AIRMERCI","Italy","N"
3525,"Mobil Oil","NA","","MBO","MOBIL","Canada","N"
3526,"Mocambique Expresso","NA","","MXE","MOZAMBIQUE EXPRESS","Mozambique","N"
3527,"Mofaz Air","NA","","MFZ","MOFAZ AIR","Malaysia","N"
3528,"Moldaeroservice","NA","","MLE","MOLDAERO","Moldova","N"
3529,"Moldavian Airlines","NA","2M","MDV","MOLDAVIAN","Moldova","Y"
3530,"Moldova","NA","","MVG","MOLDOVA-STATE","Moldova","N"
3531,"Mombasa Air Safari","NA","","RRV","SKYROVER","Kenya","N"
3532,"Monarch Airlines","NA","ZB","MON","MONARCH","United Kingdom","Y"
3533,"Monarch Airlines","NA","","MNH","MONARCH AIR","United States","N"
3534,"Myway Airlines","NA","8I","","","Italy","Y"
3535,"Moncton Flying Club","NA","","MFC","EAST WIND","Canada","N"
3536,"Monde Air Charters","NA","","MDB","MONDEAIR CARGO","United Kingdom","N"
3537,"Monerrey Air Taxi","NA","","MTI","MONTERREY AIR","Mexico","N"
3538,"Monky Aerotaxis","NA","","MKY","MONKY","Mexico","N"
3539,"Montenegro Airlines","NA","YM","MGX","MONTAIR","Montenegro","Y"
3540,"Montserrat Airways","NA","","MNT","MONTSERRAT","Montserrat","N"
3541,"Mooney Aircraft Corporation","NA","","MNY","MOONEY FLIGHT","United States","N"
3542,"Morningstar Air Express","NA","","MAL","MORNINGSTAR","Canada","Y"
3543,"Morris Air Service","NA","","MSS","WASATCH","United States","N"
3544,"Morrison Flying Service","NA","","MRO","MORRISON","United States","N"
3545,"Moskovia Airlines","NA","3R","GAI","GROMOV AIRLINE","Russia","Y"
3546,"Mosphil Aero","NA","","MPI","MOSPHIL","Philippines","N"
3547,"Motor Sich","NA","M9","MSI","MOTOR SICH","Ukraine","Y"
3548,"Mount Cook Airlines","NA","NM","NZM","MOUNTCOOK","New Zealand","N"
3549,"Mountain Air Cargo","NA","","MTN","MOUNTAIN","United States","N"
3550,"Mountain Air Company","NA","N4","MTC","MOUNTAIN LEONE","Sierra Leone","N"
3551,"Mountain Air Express","NA","","PKP","PIKES PEAK","United States","N"
3552,"Mountain Air Service","NA","","BRR","MOUNTAIN AIR","United States","N"
3553,"Mountain Bird","NA","","MBI","MOUNTAIN BIRD","United States","N"
3554,"Mountain High Aviation","NA","","MHA","MOUNTAIN HIGH","United States","N"
3555,"Mountain Pacific Air","NA","","MPC","MOUNTAIN PACIFIC","Canada","N"
3556,"Mountain Valley Air Service","NA","","MTV","MOUNTAIN VALLEY","United States","N"
3557,"Mowhawk Airlines","NA","","MOW","MOHAWK AIR","United States","N"
3558,"Mudan Airlines","NA","","MDN","","Somali Republic","N"
3559,"Mudanjiang General Aviation","NA","","CMJ","MUDANJIANG","China","N"
3560,"Multi Taxi","NA","","MTX","MULTITAXI","Mexico","N"
3561,"Multi-Aero","NA","","WBR","WEBER","United States","N"
3562,"Multiflight","NA","","MFT","YORKAIR","","N"
3563,"Murmansk Aircompany","NA","","MNZ","MURMAN AIR","Russia","N"
3564,"Murray Air","NA","","MUA","MURRAY AIR","United States","N"
3565,"Musrata Air Transport","NA","","MMR","MUSRATA AIR","Libya","N"
3566,"Mustique Airways","NA","","MAW","MUSTIQUE","Barbados","N"
3567,"My Way Airlines","NA","","MYW","FRANKY","Italy","N"
3568,"MyTravel Airways","NA","VZ","MYT","KESTREL","United Kingdom","Y"
3569,"Myanma Airways","NA","UB","UBA","UNIONAIR","Myanmar","Y"
3570,"Myanmar Airways International","NA","8M","MMM","assignment postponed","Myanmar","Y"
3571,"Myflug","NA","","MYA","MYFLUG","Iceland","Y"
3572,"Mytravel Airways","NA","","VKG","VIKING","Denmark","N"
3573,"NEL Cargo","NA","","NLG","NELCARGO","Ivory Coast","N"
3574,"NHT Lineas Aereas","NA","","NHG","HELGA","Brazil","N"
3575,"NZ Warbirds Association","NA","","WAR","WARBIRDS","New Zealand","N"
3576,"Nacoia Lda","NA","","ANL","AIR NACOIA","Angola","N"
3577,"Nada Air Service","NA","","NHZ","NADA AIR","Chad","N"
3578,"Compangnie Nationale Naganagani","NA","","BFN","","Burkina Faso","N"
3579,"Nahanni Air Services Ltd","NA","","NAH","NAHANNI","Canada","N"
3580,"Nakheel Aviation","NA","","NKL","NAKHEEL","United Arab Emirates","N"
3581,"Namibia Commerical Aviation","NA","","MRE","MED RESCUE","Namibia","N"
3582,"Namibian Defence Force","NA","","NDF","NAMIBIAN AIR FORCE","Namibia","N"
3583,"Nanjing Airlines","NA","","CNJ","NINGHANG","China","N"
3584,"Nantucket Airlines","NA","DV","ACK","ACK AIR","United States","N"
3585,"Nanyah Aviation","NA","","NYA","NANYAH","Israel","N"
3586,"Napier Air Service Inc","NA","","NAP","NAPIER","United States","N"
3587,"Nas Air","NA","","NCM","AIR BANE","Angola","N"
3588,"Nas Air","NA","P9","","","Mali","N"
3589,"Nasair","NA","UE","NAS","NASAIRWAYS","Eritrea","Y"
3590,"Nashville Jet Charters","NA","","NJC","NASHVILLE JET","United States","N"
3591,"Natalco Air Lines","NA","","NCO","NATALCO","S","N"
3592,"Natioanl Air Traffic Controllers Association","NA","","NTK","NATCA","United States","N"
3593,"National Air Charter","NA","","NSR","NASAIR","Indonesia","N"
3594,"National Air Traffic Services","NA","","RFI","SHERLOCK","United Kingdom","N"
3595,"National Airlines","NA","","NAN","NATION AIR","United States","N"
3596,"National Airlines","NA","N4","NCN","","Chile","N"
3597,"National Airlines","NA","N7","ROK","RED ROCK","United States","N"
3598,"National Airlines","NA","NA","NAL","NATIONAL","United States","N"
3599,"National Airlines","NA","","KUS","KUSWAG","South Africa","N"
3600,"National Airways Cameroon","NA","9O","","","Cameroon","N"
3601,"National Airways Corporation","NA","","LFI","AEROMED","South Africa","N"
3602,"National Aviation Company","NA","","GTY","","Egypt","N"
3603,"National Aviation Consultants","NA","","TNC","NATCOM","Canada","N"
3604,"National Express","NA","","NXT","NATIONAL FREIGHT","United States","N"
3605,"National Grid","NA","","GRD","GRID","United Kingdom","N"
3606,"National Jet Express","NA","","JTE","JETEX","Australia","N"
3607,"National Jet Service","NA","","AND","AIR INDIANA","United States","N"
3608,"National Jet Systems","NA","NC","NJS","NATIONAL JET","Australia","Y"
3609,"National Oceanic and Atmospheric Administration","NA","","NAA","NOAA","United States","N"
3610,"National Overseas Airlines Company","NA","","NOL","NAT AIRLINE","Egypt","N"
3611,"Nationale Luchtvaartschool","NA","","NLS","PANDER","Netherlands","N"
3612,"Nations Air Express Inc","NA","","NAE","NATIONS EXPRESS","United States","N"
3613,"Nationwide Airlines","NA","CE","NTW","NATIONWIDE","South Africa","Y"
3614,"Nationwide Airlines (Zambia)","NA","","NWZ","ZAMNAT","Zambia","N"
3615,"Natural Environment Research Council","NA","","EVM","SCIENCE","United Kingdom","N"
3616,"Natureair","NA","","NRR","NATUREAIR","Costa Rica","N"
3617,"Naturelink Charter","NA","","NRK","NATURELINK","South Africa","N"
3618,"Nauru Air Corporation","NA","ON","RON","AIR NAURU","Nauru","Y"
3619,"NAV CANADA","NA","","NVC","NAV CAN","Canada","N"
3620,"Nav Flight Planning","NA","","NAV","NAV DISPATCH","Czech Republic","N"
3621,"Navegacao Aerea De Portugal","NA","","NVP","","Portugal","N"
3622,"Navegacion Servicios Aereos Canarios SA","NA","","NAY","NAYSA","Spain","N"
3623,"Navid","NA","","IRI","NAVID","Iran","N"
3624,"Naviera Mexicana","NA","","NVM","NAVIERA","Mexico","N"
3625,"Navigator Airlines","NA","","NVL","NAVLINES","Armenia","N"
3626,"Navinc Airlines Services","NA","","XNV","","United States","N"
3627,"Navitaire","NA","1N","","","United States","N"
3628,"Navtech System Support","NA","","XNS","","Canada","N"
3629,"Nayzak Air Transport","NA","","NZA","","Libya","N"
3630,"State of Nebraska","NA","","NEB","NEBRASKA","United States","N"
3631,"Necon Air","NA","","NEC","NECON AIR","Nepal","N"
3632,"Nederlandse Kustwacht","NA","","NCG","NETHERLANDS COASTGUARD","Netherlands","N"
3633,"Nefteyugansk Aviation Division","NA","","NFT","NEFTEAVIA","Russia","N"
3634,"Neiltown Air","NA","","NLA","NEILTOWN AIR","Canada","N"
3635,"Nelair Charters","NA","","NLC","NELAIR","South Africa","N"
3636,"Nelson Aviation College","NA","","CGE","COLLEGE","New Zealand","N"
3637,"Nepal Airlines","NA","RA","RNA","ROYAL NEPAL","Nepal","Y"
3638,"Neos","NA","NO","NOS","MOONFLOWER","Italy","N"
3639,"Neosiam Airways","NA","","TOX","SKY KINGDOM","Thailand","N"
3640,"Neric","NA","","NSL","NERICAIR","United Kingdom","N"
3641,"NetJets","NA","1I","EJA","EXECJET","United States","Y"
3642,"Network Aviation Services","NA","","NET","NETWORK","Nigeria","N"
3643,"New England Air Express","NA","","NEZ","ENGAIR","United States","N"
3644,"New England Airlines","NA","EJ","NEA","NEW ENGLAND","United States","Y"
3645,"New Heights 291","NA","","NHT","NEWHEIGHTS","South Africa","N"
3646,"New World Jet Corporation","NA","","NWD","NEW WORLD","United States","N"
3647,"New York Helicopter","NA","","NYH","NEW YORK","United States","N"
3648,"New York State Police","NA","","GRY","GRAY RIDER","United States","N"
3649,"New Zealand Air Defence Force","NA","","KRC","KIWI RESCUE","New Zealand","N"
3650,"Newair","NA","","HVA","HAVEN-AIR","United States","N"
3651,"Newfoundland Labrador Air Transport","NA","","NLT","NALAIR","Canada","N"
3652,"NextJet","NA","2N","NTJ","NEXTJET","Sweden","Y"
3653,"Nextflight Aviation","NA","","NXF","NEXTFLIGHT","United States","N"
3654,"Nexus Aviation","NA","","NXS","NEXUS AVIATION","Nigeria","N"
3655,"Nicaraguense De Aviacion","NA","","NIS","NICA","Nicaragua","N"
3656,"Nicon Airways","NA","","NCN","NICON AIRWAYS","Nigeria","N"
3657,"Nigeria Airways","NA","","NGA","NIGERIA","Nigeria","N"
3658,"Nigerian Air Force","NA","","NGR","NIGERIAN AIRFORCE","Nigeria","N"
3659,"Nigerian Global","NA","","NGX","AIR GLOBAL","Nigeria","N"
3660,"Night Express","NA","","EXT","EXECUTIVE","Germany","N"
3661,"Niki","NA","HG","NLY","FLYNIKI","Austria","Y"
3662,"Nikolaev-Air","NA","","NKV","AIR NIKOLAEV","Ukraine","N"
3663,"Nile Safaris Aviation","NA","","NSA","NILE SAFARIS","Sudan","N"
3664,"Nile Valley Aviation Company","NA","","NVA","","Egypt","N"
3665,"Nile Wings Aviation Services","NA","","NLW","NILE WINGS","Sudan","N"
3666,"Nimbus Aviation","NA","","NBS","NIMBUS","United Kingdom","N"
3667,"Nippon Cargo Airlines","NA","KZ","NCA","NIPPON CARGO","Japan","N"
3668,"Nizhnevartovskavia","NA","","NVK","VARTOSKAVIA","Russia","N"
3669,"Search and Rescue 202","NA","","SRG","","United Kingdom","N"
3670,"Search and Rescue 22","NA","","SRD","","United Kingdom","N"
3671,"No. 32 (The Royal) Squadron RAF","NA","","NOH","NORTHOLT","United Kingdom","N"
3672,"84 Squadron Royal Air Force @ RAF Akrotiri","NA","","AKG","GRIFTER","United Kingdom","N"
3673,"Nobil Air","NA","","NBL","NOBIL AIR","Moldova","N"
3674,"Nok Air","NA","DD","NOK","NOK AIR","Thailand","Y"
3675,"Nolinor Aviation","NA","","NRL","NOLINOR","Canada","N"
3676,"Nomad Aviation","NA","","NMD","NOMAD AIR","Namibia","N"
3677,"Norcopter","NA","","NOC","","Norway","N"
3678,"Nord-Flyg","NA","","NEF","NORDEX","Sweden","N"
3679,"Nordeste Linhas Aereas Regionais","NA","JH","NES","NORDESTE","Brazil","N"
3680,"Nordic Regional","NA","6N","NRD","NORTH RIDER","Sweden","N"
3681,"Nordic Solutions","NA","","NVD","NORDVIND","Lithuania","N"
3682,"Nordstree (Australia)","NA","","NDS","","Australia","N"
3683,"Norestair","NA","","NRT","NORESTAIR","Spain","N"
3684,"Norfolk County Flight College","NA","","NCF","COUNTY","United Kingdom","Y"
3685,"Norontair","NA","","NOA","NORONTAIR","Canada","N"
3686,"Norrlandsflyg","NA","","HMF","LIFEGUARD SWEDEN","Sweden","N"
3687,"Norse Air Charter","NA","","NRX","NORSE AIR","South Africa","N"
3688,"Norsk Flyrjeneste","NA","","NIR","NORSEMAN","Norway","N"
3689,"Norsk Helikopter","NA","","NOR","NORSKE","Norway","N"
3690,"Norsk Luftambulanse","NA","","DOC","HELIDOC","Norway","N"
3691,"Nortavia","NA","","RTV","TIC-TAC","Portugal","N"
3692,"North Adria Aviation","NA","","NAI","NORTH-ADRIA","Croatia","N"
3693,"North American Airlines","NA","","NTM","NORTHAM","Canada","Y"
3694,"North American Charters","NA","","HMR","HAMMER","Canada","Y"
3695,"North American Jet Charter Group","NA","","NAJ","JET GROUP","United States","N"
3696,"North Atlantic Air Inc","NA","","NAT","MASS AIR","United States","N"
3697,"North Atlantic Cargo","NA","","NFC","NORTH ATLANTIC","Norway","N"
3698,"North British Airlines","NA","","NBN","TEESAIR","United Kingdom","N"
3699,"North Caribou Flying Service Ltd","NA","","NCB","NORTH CARIBOU","Canada","N"
3700,"North Coast Air Services Ltd","NA","","NCC","NORTH COAST","Canada","N"
3701,"North Coast Aviation","NA","N9","","","Papua New Guinea","N"
3702,"North Flying","NA","M3","NFA","NORTH FLYING","Denmark","N"
3703,"North Sea Airways","NA","","NRC","NORTH SEA","Netherlands","N"
3704,"North Star Air Cargo","NA","","SBX","SKY BOX","United States","N"
3705,"North Vancouver Airlines","NA","","NRV","NORVAN","Canada","N"
3706,"North West Airlines","NA","","NWW","HALANT","Australia","N"
3707,"North West Geomatics","NA","","PTO","PHOTO","Canada","N"
3708,"North-East Airlines","NA","","NEN","NORTHEAST SWAN","Nigeria","N"
3709,"North-West Air Transport Company - Vyborg","NA","","VBG","VYBORG AIR","Russia","N"
3710,"North-Wright Airways","NA","HW","NWL","NORTHWRIGHT","Canada","N"
3711,"Northafrican Air Transport","NA","","NLL","NORTHAFRICAN AIR","Libya","N"
3712,"Northaire Feight Lines","NA","","NFL","GREAT LAKES","United States","N"
3713,"Northamptonshire School of Flying","NA","","NSF","NORTON","United Kingdom","N"
3714,"Northcoast Executive Airlines","NA","","NCE","TOP HAT","United States","N"
3715,"Northeast Airlines","NA","","NEE","NORTHEAST","United States","N"
3716,"Northeast Aviation","NA","","NPX","NORTHEAST EXPRESS","United States","N"
3717,"Northern Air Cargo","NA","NC","NAC","YUKON","United States","N"
3718,"Northern Airlines Sanya","NA","","BYC","BEIYA","China","N"
3719,"Northern Airways","NA","","NDA","NORTHERN DAKOTA","United States","N"
3720,"Northern Aviation Service","NA","","CMU","LANNA AIR","Thailand","N"
3721,"Northern Dene Airways","NA","U7","","","Canada","Y"
3722,"Northern Executive Aviation","NA","","NEX","NEATAX","United Kingdom","N"
3723,"Northern Illinois Commuter","NA","","NIC","ILLINOIS COMMUTER","United States","N"
3724,"Northern Jet Management","NA","","NTX","NORTAX","United States","N"
3725,"Northern Thunderbird Air","NA","","NTA","THUNDERBIRD","Canada","N"
3726,"Northland Aviation","NA","","KOE","KOKEE","United States","N"
3727,"Northstar Aviation","NA","","NSS","NORTHSTAR","United States","N"
3728,"Northumbria Helicopters","NA","","NHL","NORTHUMBRIA","United Kingdom","N"
3729,"Northway Aviation Ltd","NA","","NAL","NORTHWAY","Canada","N"
3730,"Northwest Aero Associates","NA","","NWE","","United States","N"
3731,"Northwest Airlines","NA","NW","NWA","NORTHWEST","United States","Y"
3732,"Northwest Regional Airlines","NA","FY","NWR","","Australia","N"
3733,"Northwest Territorial Airways","NA","","NWT","TERRITORIAL","Canada","N"
3734,"Northwestern Air","NA","J3","PLR","POLARIS","Canada","Y"
3735,"Northwinds Northern","NA","","NWN","NORTHWINDS","Canada","N"
3736,"Nortland Air Manitoba","NA","","NAM","MANITOBA","Canada","N"
3737,"Norwegian Air Shuttle","NA","DY","NAX","NOR SHUTTLE","Norway","Y"
3738,"Norwegian Aviation College","NA","","TFN","SPRIT","Norway","Y"
3739,"Notams International","NA","","XNT","","United States","N"
3740,"Nouvel Air Tunisie","NA","BJ","LBT","NOUVELAIR","Tunisia","Y"
3741,"Nova Airline","NA","M4","NOV","NOVANILE","Sudan","N"
3742,"Nova Scotia Department of Lands and Forests","NA","","PTR","PATROL","Canada","N"
3743,"Novair","NA","1I","NVR","NAVIGATOR","Sweden","Y"
3744,"Novogorod Air Enterprise","NA","","NVG","SADKO AVIA","Russia","N"
3745,"Novosibirsk Aircraft Repairing Plant","NA","","NSP","NARPAIR","Russia","N"
3746,"Novosibirsk Aviaenterprise","NA","","NBE","NAKAIR","Russia","N"
3747,"Novosibirsk Aviation Production Association","NA","","NPO","NOVSIB","Russia","N"
3748,"Noy Aviation","NA","","NOY","NOY AVIATION","Israel","N"
3749,"Nuevo Continente","NA","N6","ACQ","AERO CONTINENTE","Peru","N"
3750,"Nuevo Horizonte Internacional","NA","","NHR","NUEVO HORIZONTE","Mexico","N"
3751,"Nunasi-Central Airlines","NA","","NUN","NUNASI","Canada","N"
3752,"Nurman Avia Indopura","NA","","NIN","NURVINDO","Indonesia","N"
3753,"Nyasa Express","NA","","NYS","NYASA","Malawi","N"
3754,"Nas Air","NA","XY","KNE","NAS EXPRESS","Saudi Arabia","Y"
3755,"O Air","NA","","OCN","O-BIRD","France","N"
3756,"O'Connor Airlines","NA","UQ","OCM","OCONNOR","Australia","N"
3757,"OAG","NA","CR","","","United Kingdom","N"
3758,"OSACOM","NA","","JPA","J-PAT","United States","N"
3759,"Oasis Hong Kong Airlines","NA","O8","OHK","OASIS","Hong Kong","Y"
3760,"Ocean Air","NA","","BCN","BLUE OCEAN","Mauritania","Y"
3761,"Ocean Airlines","NA","VC","VCX","OCEANCARGO","Italy","N"
3762,"Ocean Sky (UK)","NA","","OCS","OCEANSKY","United Kingdom","N"
3763,"Ocean Wings Commuter Service","NA","","TUK","TUCKERNUCK","United States","N"
